,last_game_round,last_game_dh,last_game_park,last_game_crowd,last_away_team,last_away_check,last_away_win,last_away_lose,last_away_draw,last_away_score,last_away_h,last_away_e,last_away_bb,last_home_team,last_home_check,last_home_win,last_home_lose,last_home_draw,last_home_score,last_home_h,last_home_e,last_home_bb,last_asp_name,last_asp_result,last_asp_win,last_asp_lose,last_asp_save,last_asp_ip,last_asp_tbf,last_asp_np,last_asp_ab,last_asp_h,last_asp_hr,last_asp_b,last_asp_so,last_asp_r,last_asp_er,last_asp_era,last_abp1_name,last_abp1_sr,last_abp1_result,last_abp1_win,last_abp1_lose,last_abp1_save,last_abp1_ip,last_abp1_tbf,last_abp1_np,last_abp1_ab,last_abp1_h,last_abp1_hr,last_abp1_b,last_abp1_so,last_abp1_r,last_abp1_er,last_abp1_era,last_abp2_name,last_abp2_sr,last_abp2_result,last_abp2_win,last_abp2_lose,last_abp2_save,last_abp2_ip,last_abp2_tbf,last_abp2_np,last_abp2_ab,last_abp2_h,last_abp2_hr,last_abp2_b,last_abp2_so,last_abp2_r,last_abp2_er,last_abp2_era,last_abp3_name,last_abp3_sr,last_abp3_result,last_abp3_win,last_abp3_lose,last_abp3_save,last_abp3_ip,last_abp3_tbf,last_abp3_np,last_abp3_ab,last_abp3_h,last_abp3_hr,last_abp3_b,last_abp3_so,last_abp3_r,last_abp3_er,last_abp3_era,last_abp4_name,last_abp4_sr,last_abp4_result,last_abp4_win,last_abp4_lose,last_abp4_save,last_abp4_ip,last_abp4_tbf,last_abp4_np,last_abp4_ab,last_abp4_h,last_abp4_hr,last_abp4_b,last_abp4_so,last_abp4_r,last_abp4_er,last_abp4_era,last_ash1_name,last_ash1_order,last_ash1_ab,last_ash1_h,last_ash1_rbi,last_ash1_rh,last_ash1_avg,last_ash2_name,last_ash2_order,last_ash2_ab,last_ash2_h,last_ash2_rbi,last_ash2_rh,last_ash2_avg,last_ash3_name,last_ash3_order,last_ash3_ab,last_ash3_h,last_ash3_rbi,last_ash3_rh,last_ash3_avg,last_ash4_name,last_ash4_order,last_ash4_ab,last_ash4_h,last_ash4_rbi,last_ash4_rh,last_ash4_avg,last_ash5_name,last_ash5_order,last_ash5_ab,last_ash5_h,last_ash5_rbi,last_ash5_rh,last_ash5_avg,last_ash6_name,last_ash6_order,last_ash6_ab,last_ash6_h,last_ash6_rbi,last_ash6_rh,last_ash6_avg,last_ash7_name,last_ash7_order,last_ash7_ab,last_ash7_h,last_ash7_rbi,last_ash7_rh,last_ash7_avg,last_ash8_name,last_ash8_order,last_ash8_ab,last_ash8_h,last_ash8_rbi,last_ash8_rh,last_ash8_avg,last_ash9_name,last_ash9_order,last_ash9_ab,last_ash9_h,last_ash9_rbi,last_ash9_rh,last_ash9_avg,last_abh1_name,last_abh1_order,last_abh1_ab,last_abh1_h,last_abh1_rbi,last_abh1_rh,last_abh1_avg,last_abh2_name,last_abh2_order,last_abh2_ab,last_abh2_h,last_abh2_rbi,last_abh2_rh,last_abh2_avg,last_abh3_name,last_abh3_order,last_abh3_ab,last_abh3_h,last_abh3_rbi,last_abh3_rh,last_abh3_avg,last_hsp_name,last_hsp_result,last_hsp_win,last_hsp_lose,last_hsp_save,last_hsp_ip,last_hsp_tbf,last_hsp_np,last_hsp_ab,last_hsp_h,last_hsp_hr,last_hsp_b,last_hsp_so,last_hsp_r,last_hsp_er,last_hsp_era,last_hbp1_name,last_hbp1_sr,last_hbp1_result,last_hbp1_win,last_hbp1_lose,last_hbp1_save,last_hbp1_ip,last_hbp1_tbf,last_hbp1_np,last_hbp1_ab,last_hbp1_h,last_hbp1_hr,last_hbp1_b,last_hbp1_so,last_hbp1_r,last_hbp1_er,last_hbp1_era,last_hbp2_name,last_hbp2_sr,last_hbp2_result,last_hbp2_win,last_hbp2_lose,last_hbp2_save,last_hbp2_ip,last_hbp2_tbf,last_hbp2_np,last_hbp2_ab,last_hbp2_h,last_hbp2_hr,last_hbp2_b,last_hbp2_so,last_hbp2_r,last_hbp2_er,last_hbp2_era,last_hbp3_name,last_hbp3_sr,last_hbp3_result,last_hbp3_win,last_hbp3_lose,last_hbp3_save,last_hbp3_ip,last_hbp3_tbf,last_hbp3_np,last_hbp3_ab,last_hbp3_h,last_hbp3_hr,last_hbp3_b,last_hbp3_so,last_hbp3_r,last_hbp3_er,last_hbp3_era,last_hbp4_name,last_hbp4_sr,last_hbp4_result,last_hbp4_win,last_hbp4_lose,last_hbp4_save,last_hbp4_ip,last_hbp4_tbf,last_hbp4_np,last_hbp4_ab,last_hbp4_h,last_hbp4_hr,last_hbp4_b,last_hbp4_so,last_hbp4_r,last_hbp4_er,last_hbp4_era,last_hsh1_name,last_hsh1_order,last_hsh1_ab,last_hsh1_h,last_hsh1_rbi,last_hsh1_rh,last_hsh1_avg,last_hsh2_name,last_hsh2_order,last_hsh2_ab,last_hsh2_h,last_hsh2_rbi,last_hsh2_rh,last_hsh2_avg,last_hsh3_name,last_hsh3_order,last_hsh3_ab,last_hsh3_h,last_hsh3_rbi,last_hsh3_rh,last_hsh3_avg,last_hsh4_name,last_hsh4_order,last_hsh4_ab,last_hsh4_h,last_hsh4_rbi,last_hsh4_rh,last_hsh4_avg,last_hsh5_name,last_hsh5_order,last_hsh5_ab,last_hsh5_h,last_hsh5_rbi,last_hsh5_rh,last_hsh5_avg,last_hsh6_name,last_hsh6_order,last_hsh6_ab,last_hsh6_h,last_hsh6_rbi,last_hsh6_rh,last_hsh6_avg,last_hsh7_name,last_hsh7_order,last_hsh7_ab,last_hsh7_h,last_hsh7_rbi,last_hsh7_rh,last_hsh7_avg,last_hsh8_name,last_hsh8_order,last_hsh8_ab,last_hsh8_h,last_hsh8_rbi,last_hsh8_rh,last_hsh8_avg,last_hsh9_name,last_hsh9_order,last_hsh9_ab,last_hsh9_h,last_hsh9_rbi,last_hsh9_rh,last_hsh9_avg,last_hbh1_name,last_hbh1_order,last_hbh1_ab,last_hbh1_h,last_hbh1_rbi,last_hbh1_rh,last_hbh1_avg,last_hbh2_name,last_hbh2_order,last_hbh2_ab,last_hbh2_h,last_hbh2_rbi,last_hbh2_rh,last_hbh2_avg,last_hbh3_name,last_hbh3_order,last_hbh3_ab,last_hbh3_h,last_hbh3_rbi,last_hbh3_rh,last_hbh3_avg,last_game_result,this_game_round,this_game_dh,this_game_park,this_game_crowd,this_away_team,this_away_check,this_away_win,this_away_lose,this_away_draw,this_away_score,this_away_h,this_away_e,this_away_bb,this_home_team,this_home_check,this_home_win,this_home_lose,this_home_draw,this_home_score,this_home_h,this_home_e,this_home_bb,this_asp_name,this_asp_result,this_asp_win,this_asp_lose,this_asp_save,this_asp_ip,this_asp_tbf,this_asp_np,this_asp_ab,this_asp_h,this_asp_hr,this_asp_b,this_asp_so,this_asp_r,this_asp_er,this_asp_era,this_abp1_name,this_abp1_sr,this_abp1_result,this_abp1_win,this_abp1_lose,this_abp1_save,this_abp1_ip,this_abp1_tbf,this_abp1_np,this_abp1_ab,this_abp1_h,this_abp1_hr,this_abp1_b,this_abp1_so,this_abp1_r,this_abp1_er,this_abp1_era,this_abp2_name,this_abp2_sr,this_abp2_result,this_abp2_win,this_abp2_lose,this_abp2_save,this_abp2_ip,this_abp2_tbf,this_abp2_np,this_abp2_ab,this_abp2_h,this_abp2_hr,this_abp2_b,this_abp2_so,this_abp2_r,this_abp2_er,this_abp2_era,this_abp3_name,this_abp3_sr,this_abp3_result,this_abp3_win,this_abp3_lose,this_abp3_save,this_abp3_ip,this_abp3_tbf,this_abp3_np,this_abp3_ab,this_abp3_h,this_abp3_hr,this_abp3_b,this_abp3_so,this_abp3_r,this_abp3_er,this_abp3_era,this_abp4_name,this_abp4_sr,this_abp4_result,this_abp4_win,this_abp4_lose,this_abp4_save,this_abp4_ip,this_abp4_tbf,this_abp4_np,this_abp4_ab,this_abp4_h,this_abp4_hr,this_abp4_b,this_abp4_so,this_abp4_r,this_abp4_er,this_abp4_era,this_ash1_name,this_ash1_order,this_ash1_ab,this_ash1_h,this_ash1_rbi,this_ash1_rh,this_ash1_avg,this_ash2_name,this_ash2_order,this_ash2_ab,this_ash2_h,this_ash2_rbi,this_ash2_rh,this_ash2_avg,this_ash3_name,this_ash3_order,this_ash3_ab,this_ash3_h,this_ash3_rbi,this_ash3_rh,this_ash3_avg,this_ash4_name,this_ash4_order,this_ash4_ab,this_ash4_h,this_ash4_rbi,this_ash4_rh,this_ash4_avg,this_ash5_name,this_ash5_order,this_ash5_ab,this_ash5_h,this_ash5_rbi,this_ash5_rh,this_ash5_avg,this_ash6_name,this_ash6_order,this_ash6_ab,this_ash6_h,this_ash6_rbi,this_ash6_rh,this_ash6_avg,this_ash7_name,this_ash7_order,this_ash7_ab,this_ash7_h,this_ash7_rbi,this_ash7_rh,this_ash7_avg,this_ash8_name,this_ash8_order,this_ash8_ab,this_ash8_h,this_ash8_rbi,this_ash8_rh,this_ash8_avg,this_ash9_name,this_ash9_order,this_ash9_ab,this_ash9_h,this_ash9_rbi,this_ash9_rh,this_ash9_avg,this_abh1_name,this_abh1_order,this_abh1_ab,this_abh1_h,this_abh1_rbi,this_abh1_rh,this_abh1_avg,this_abh2_name,this_abh2_order,this_abh2_ab,this_abh2_h,this_abh2_rbi,this_abh2_rh,this_abh2_avg,this_abh3_name,this_abh3_order,this_abh3_ab,this_abh3_h,this_abh3_rbi,this_abh3_rh,this_abh3_avg,this_hsp_name,this_hsp_result,this_hsp_win,this_hsp_lose,this_hsp_save,this_hsp_ip,this_hsp_tbf,this_hsp_np,this_hsp_ab,this_hsp_h,this_hsp_hr,this_hsp_b,this_hsp_so,this_hsp_r,this_hsp_er,this_hsp_era,this_hbp1_name,this_hbp1_sr,this_hbp1_result,this_hbp1_win,this_hbp1_lose,this_hbp1_save,this_hbp1_ip,this_hbp1_tbf,this_hbp1_np,this_hbp1_ab,this_hbp1_h,this_hbp1_hr,this_hbp1_b,this_hbp1_so,this_hbp1_r,this_hbp1_er,this_hbp1_era,this_hbp2_name,this_hbp2_sr,this_hbp2_result,this_hbp2_win,this_hbp2_lose,this_hbp2_save,this_hbp2_ip,this_hbp2_tbf,this_hbp2_np,this_hbp2_ab,this_hbp2_h,this_hbp2_hr,this_hbp2_b,this_hbp2_so,this_hbp2_r,this_hbp2_er,this_hbp2_era,this_hbp3_name,this_hbp3_sr,this_hbp3_result,this_hbp3_win,this_hbp3_lose,this_hbp3_save,this_hbp3_ip,this_hbp3_tbf,this_hbp3_np,this_hbp3_ab,this_hbp3_h,this_hbp3_hr,this_hbp3_b,this_hbp3_so,this_hbp3_r,this_hbp3_er,this_hbp3_era,this_hbp4_name,this_hbp4_sr,this_hbp4_result,this_hbp4_win,this_hbp4_lose,this_hbp4_save,this_hbp4_ip,this_hbp4_tbf,this_hbp4_np,this_hbp4_ab,this_hbp4_h,this_hbp4_hr,this_hbp4_b,this_hbp4_so,this_hbp4_r,this_hbp4_er,this_hbp4_era,this_hsh1_name,this_hsh1_order,this_hsh1_ab,this_hsh1_h,this_hsh1_rbi,this_hsh1_rh,this_hsh1_avg,this_hsh2_name,this_hsh2_order,this_hsh2_ab,this_hsh2_h,this_hsh2_rbi,this_hsh2_rh,this_hsh2_avg,this_hsh3_name,this_hsh3_order,this_hsh3_ab,this_hsh3_h,this_hsh3_rbi,this_hsh3_rh,this_hsh3_avg,this_hsh4_name,this_hsh4_order,this_hsh4_ab,this_hsh4_h,this_hsh4_rbi,this_hsh4_rh,this_hsh4_avg,this_hsh5_name,this_hsh5_order,this_hsh5_ab,this_hsh5_h,this_hsh5_rbi,this_hsh5_rh,this_hsh5_avg,this_hsh6_name,this_hsh6_order,this_hsh6_ab,this_hsh6_h,this_hsh6_rbi,this_hsh6_rh,this_hsh6_avg,this_hsh7_name,this_hsh7_order,this_hsh7_ab,this_hsh7_h,this_hsh7_rbi,this_hsh7_rh,this_hsh7_avg,this_hsh8_name,this_hsh8_order,this_hsh8_ab,this_hsh8_h,this_hsh8_rbi,this_hsh8_rh,this_hsh8_avg,this_hsh9_name,this_hsh9_order,this_hsh9_ab,this_hsh9_h,this_hsh9_rbi,this_hsh9_rh,this_hsh9_avg,this_hbh1_name,this_hbh1_order,this_hbh1_ab,this_hbh1_h,this_hbh1_rbi,this_hbh1_rh,this_hbh1_avg,this_hbh2_name,this_hbh2_order,this_hbh2_ab,this_hbh2_h,this_hbh2_rbi,this_hbh2_rh,this_hbh2_avg,this_hbh3_name,this_hbh3_order,this_hbh3_ab,this_hbh3_h,this_hbh3_rbi,this_hbh3_rh,this_hbh3_avg,this_game_result
0,1,0,10,11000,8,1,0,1,0,2,7,0,1,1,0,1,0,0,4,9,0,4,0,-1,0,1,0,6.0,25,103,21,5,0,3,7,2,2,3.0,61891,7.8,0,0,0,0,0.33,2,9,1,0,0,1,0,0,0,0.0,76650,7.1,0,0,0,0,0.67,3,11,3,1,0,0,1,0,0,0.0,0,8.4,0,0,0,0,1.0,5,18,5,3,1,0,1,2,2,18.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,1,4,1,0,0,0.25,0,2,3,0,0,0,0.0,0,3,4,1,0,0,0.25,0,4,3,1,0,1,0.333,76290,5,4,1,0,0,0.25,79192,6,2,0,1,0,0.0,0,7,3,1,0,0,0.333,61102,8,3,0,0,0,0.0,79109,9,3,1,0,0,0.333,0,2,1,1,1,1,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,0,0,7.0,25,89,23,6,0,1,6,1,1,1.29,75867,8.8,0,0,0,0,1.0,4,10,4,1,1,0,1,1,1,9.0,79358,9.3,0,0,0,0,0.33,1,6,1,0,0,0,1,0,0,0.0,76118,9.4,2,0,0,1,0.67,2,8,2,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,62907,1,3,0,0,1,0.0,62931,2,3,3,0,1,1.0,62947,3,4,0,1,0,0.0,0,4,2,2,2,1,1.0,78813,5,4,0,0,0,0.0,63963,6,4,2,0,1,0.5,0,7,3,1,0,0,0.333,0,8,4,0,0,0,0.0,0,9,2,0,0,0,0.0,0,7,1,1,1,0,1.0,74465,9,0,0,0,0,0.0,0,9,0,0,0,0,0.0,1,16,0,1,7917,1,1,48,71,1,11,15,1,3,8,0,58,61,1,1,8,1,1,65933,1,4,10,0,5.0,19,70,19,5,0,0,7,0,0,4.92,75867,6.2,0,3,2,0,2.0,8,22,8,2,1,0,1,1,1,7.96,0,8.1,0,1,0,0,2.0,8,34,7,1,0,1,1,0,0,5.79,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,1,4,2,1,1,0.254,63963,2,5,2,1,1,0.242,62947,3,4,1,2,3,0.319,78813,4,3,1,1,0,0.272,0,5,2,0,0,0,0.254,74465,6,4,2,2,1,0.25,0,7,3,1,0,1,0.269,66917,8,4,2,0,2,0.211,76720,9,4,2,2,2,0.178,73306,1,1,0,0,0,0.187,66965,4,1,0,0,0,0.229,62025,5,3,2,1,0,0.343,61101,-1,10,10,1,5.0,23,99,21,8,0,2,7,6,5,5.49,0,6.6,0,2,1,0,0.67,8,24,8,6,0,0,0,5,5,9.1,0,6.5,0,0,0,0,2.33,8,28,8,1,0,0,2,0,0,1.13,67122,9.4,0,0,0,0,1.0,4,26,3,0,0,1,0,0,0,5.4,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,78135,1,4,1,0,0,0.311,61186,2,3,0,0,0,0.345,0,3,3,1,0,0,0.3,79192,4,3,0,0,0,0.337,0,5,3,0,0,0,0.261,61102,6,3,2,1,1,0.303,79109,7,2,1,0,0,0.282,0,8,2,0,0,0,0.217,79150,9,3,1,0,0,0.257,0,2,0,0,0,0,0.221,0,3,1,0,0,0,0.237,0,4,1,0,0,0,0.244,1
1,1,0,1,25000,6,1,1,0,0,6,13,1,5,3,0,0,1,0,3,6,0,0,0,1,1,0,0,6.67,25,76,25,6,1,0,2,3,3,4.05,61457,7.8,0,0,0,0,0.33,1,7,1,0,0,0,1,0,0,0.0,0,8.9,0,0,0,0,1.0,3,9,3,0,0,0,0,0,0,0.0,61411,9.3,2,0,0,1,1.0,3,22,3,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,62415,1,4,1,0,0,0.25,79402,2,4,1,0,1,0.25,62404,3,4,1,1,2,0.25,0,4,4,3,1,2,0.75,74540,5,4,1,1,1,0.25,75566,6,5,3,3,0,0.6,0,7,4,0,0,0,0.0,61404,8,3,1,0,0,0.333,64610,9,4,2,0,0,0.5,0,7,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,-1,0,1,0,4.33,22,93,19,8,0,2,4,4,4,8.31,66291,5.5,0,0,0,0,1.33,6,25,6,2,0,0,3,0,0,0.0,67266,6.2,0,0,0,0,1.33,5,11,4,0,0,1,0,0,0,0.0,0,8.7,0,0,0,0,0.33,2,16,1,0,0,1,0,0,0,0.0,77263,8.9,0,0,0,0,1.33,7,20,6,3,0,1,1,2,2,13.5,79240,1,4,0,0,0,0.0,0,2,4,0,0,0,0.0,79215,3,4,0,0,0,0.0,78224,4,4,0,0,0,0.0,0,5,4,3,0,2,0.75,0,6,3,2,2,1,0.667,0,7,3,1,0,0,0.333,77248,8,3,0,0,0,0.0,74206,9,2,0,0,0,0.0,66209,7,0,0,0,0,0.0,79290,9,1,0,0,0,0.0,0,9,0,0,0,0,0.0,6,16,0,3,11078,3,1,76,41,0,7,11,0,6,6,0,56,61,3,2,9,1,3,0,1,12,3,0,6.0,28,114,24,7,1,3,5,2,2,3.67,0,7.2,0,2,3,2,1.0,4,19,4,1,0,0,1,0,0,3.71,67266,8.6,0,1,5,3,1.0,3,5,3,1,0,0,0,0,0,3.66,0,9.9,0,5,2,25,1.0,3,9,3,0,0,0,0,0,0,2.72,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,79240,1,4,3,0,1,0.333,0,2,2,0,0,0,0.304,0,3,5,0,0,0,0.324,78224,4,4,1,1,2,0.345,77248,5,4,1,0,1,0.339,0,6,5,2,2,1,0.359,0,7,3,0,0,0,0.254,74206,8,5,2,1,2,0.303,63257,9,2,1,0,0,0.268,66209,2,2,1,1,0,0.29,62244,4,0,0,0,0,0.281,0,7,1,0,1,0,0.259,0,-1,6,8,0,6.67,31,107,29,10,2,1,8,5,4,4.94,61457,7.5,0,0,1,0,0.33,1,5,1,0,0,0,1,0,0,4.71,0,8.6,0,2,1,1,0.67,3,14,2,0,0,1,1,0,0,4.73,0,8.9,0,2,0,0,0.67,6,32,2,0,0,4,1,2,2,7.43,60146,9.6,0,1,0,0,0.67,3,5,3,1,0,0,1,0,0,6.57,62415,1,5,1,1,1,0.283,62404,2,4,0,0,1,0.33,61404,3,3,1,0,0,0.316,74540,4,4,1,0,0,0.265,0,5,3,1,0,0,0.283,61197,6,4,1,1,0,0.286,64410,7,2,0,0,0,0.188,0,8,4,2,0,0,0.251,0,9,2,0,0,0,0.219,0,4,0,0,0,0,0.336,0,7,2,2,0,0,0.5,0,9,1,0,0,0,0.246,3
2,1,0,2,25000,10,1,0,1,0,5,7,2,6,4,0,1,0,0,6,8,3,7,0,0,0,0,0,4.0,24,104,17,5,0,6,2,5,4,9.0,0,5.7,0,0,0,0,2.0,7,27,7,0,0,0,5,0,0,0.0,79545,7.5,-1,0,1,0,0.67,5,15,4,2,1,1,0,1,1,13.5,63512,7.1,0,0,0,0,1.33,4,20,4,1,0,0,3,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,76249,1,5,0,0,0,0.0,77532,2,2,0,0,3,0.0,78513,3,5,2,0,1,0.4,71564,4,4,2,0,0,0.5,0,5,2,0,1,0,0.0,0,6,4,1,1,0,0.25,68525,7,3,1,0,1,0.333,0,8,3,0,0,0,0.0,67454,9,3,1,1,0,0.333,0,7,1,0,0,0,0.0,0,7,0,0,0,0,0.0,76100,8,0,0,0,0,0.0,0,0,0,0,0,5.0,24,102,21,6,0,3,10,4,3,5.4,0,6.7,0,0,0,0,1.0,3,13,3,0,0,0,0,0,0,0.0,0,7.1,1,1,0,0,1.0,6,26,4,1,0,2,1,1,1,9.0,0,8.7,0,0,0,0,1.0,3,16,2,0,0,1,0,0,0,0.0,0,9.1,2,0,0,1,1.0,3,13,3,0,0,0,1,0,0,0.0,0,1,4,0,0,1,0.0,0,2,4,2,0,2,0.5,0,3,5,1,2,0,0.2,0,4,4,0,0,0,0.0,0,5,1,0,1,1,0.0,0,6,4,1,0,1,0.25,0,7,4,2,3,1,0.5,0,8,2,1,0,0,0.5,0,9,4,1,0,0,0.25,0,1,0,0,0,0,0.0,0,5,0,0,0,0,0.0,0,0,0,0,0,0,0.0,4,16,0,2,13782,10,1,62,69,2,8,14,1,6,4,0,76,60,1,6,10,0,7,62528,0,7,7,0,2.0,14,56,11,5,2,3,1,5,5,7.18,76225,3.6,0,0,0,0,0.67,4,16,4,2,0,0,1,0,0,0.0,0,3.1,0,0,1,0,0.33,2,7,2,1,0,0,0,0,0,5.57,0,4.3,0,0,0,0,1.67,7,24,3,0,0,3,0,1,1,4.63,0,5.1,0,2,2,0,0.67,2,11,2,0,0,0,1,0,0,6.39,76249,1,4,0,0,0,0.31,77532,2,5,4,1,1,0.341,78513,3,6,2,3,1,0.344,71564,4,5,0,0,0,0.335,76100,5,1,0,0,0,0.273,0,6,5,1,0,0,0.281,0,7,5,0,0,0,0.298,0,8,5,3,1,3,0.379,0,9,1,0,0,0,0.244,0,1,0,0,0,1,0.269,0,1,0,0,0,0,0.121,0,5,3,2,1,1,0.303,0,0,12,7,0,6.0,25,98,23,5,2,2,9,3,3,4.25,0,7.8,0,9,3,0,1.0,5,20,4,2,0,1,0,1,1,3.79,0,8.4,0,3,0,0,1.0,4,18,4,1,0,0,1,0,0,4.6,0,9.8,0,2,2,15,0.33,5,20,4,3,1,1,1,2,2,2.19,0,9.4,-1,1,2,1,1.33,5,12,5,2,1,0,0,2,2,5.1,0,1,4,1,1,0,0.244,0,2,4,1,0,0,0.287,0,3,4,0,0,0,0.314,0,4,4,1,1,1,0.272,0,5,4,2,0,2,0.333,0,6,4,1,2,2,0.238,0,7,3,3,0,1,0.308,0,8,3,1,1,0,0.268,0,9,4,0,1,0,0.262,0,1,1,0,0,0,0.255,0,1,0,0,0,0,0.231,0,1,1,0,0,0,0.259,10
3,1,0,6,20500,7,1,1,0,0,5,11,0,1,2,0,0,1,0,4,12,0,4,0,0,0,0,0,5.0,25,100,22,8,0,2,5,2,2,3.6,64017,6.8,1,1,0,0,1.0,6,23,2,1,0,2,1,2,2,18.0,0,7.5,0,0,0,0,1.0,4,18,4,1,0,0,1,0,0,0.0,0,8.9,0,0,0,0,1.0,4,16,4,1,0,0,1,0,0,0.0,0,9.4,2,0,0,1,1.0,4,8,4,1,0,0,0,0,0,0.0,64006,1,4,1,0,0,0.25,0,2,5,0,0,0,0.0,0,3,4,2,2,2,0.5,0,4,4,1,0,1,0.25,76313,5,4,1,1,1,0.25,74339,6,3,2,0,0,0.667,73113,7,4,2,1,0,0.5,68050,8,4,1,1,1,0.25,78548,9,4,0,0,0,0.0,0,1,1,1,0,0,1.0,0,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,5.33,25,110,24,9,2,1,6,4,4,6.75,0,6.8,0,0,0,0,0.33,1,3,1,0,0,0,0,0,0,0.0,0,6.9,0,0,0,0,0.67,2,9,2,0,0,0,1,0,0,0.0,62648,7.2,-1,0,1,0,1.67,6,21,6,1,1,0,1,1,1,5.4,0,9.8,0,0,0,0,1.0,4,11,4,1,0,0,1,0,0,0.0,0,1,4,2,0,1,0.5,0,2,3,1,1,0,0.333,0,3,5,2,1,1,0.4,72443,4,4,2,0,0,0.5,78629,5,5,2,2,0,0.4,0,6,4,0,0,0,0.0,0,7,4,1,0,0,0.25,62864,8,2,1,0,1,0.5,78603,9,3,1,0,1,0.333,0,4,0,0,0,0,0.0,66606,7,1,0,0,0,0.0,0,8,1,0,0,0,0.0,7,16,0,4,20226,2,1,63,66,0,2,8,1,4,7,0,54,76,2,9,18,0,1,62754,-1,8,9,0,1.0,7,32,7,5,1,0,1,4,4,6.17,0,2.8,0,1,6,4,1.0,7,25,7,4,0,0,1,2,2,6.92,66609,3.6,0,0,0,0,4.0,20,75,19,7,0,1,1,3,3,3.86,0,7.8,0,0,2,0,2.0,7,16,7,2,0,0,1,0,0,4.64,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,1,4,0,0,0,0.311,0,2,3,2,0,2,0.306,72443,3,4,1,0,0,0.34,0,4,3,2,2,0,0.356,0,5,4,0,0,0,0.347,78629,6,3,0,0,0,0.246,0,7,3,1,0,0,0.281,62864,8,1,1,0,0,0.25,66606,9,1,0,0,0,0.279,0,1,0,0,0,0,0.5,0,2,0,0,0,0,0.223,0,3,0,0,0,0,0.26,0,1,3,2,0,5.0,22,84,18,5,0,4,2,1,1,5.86,0,6.5,0,1,0,0,1.0,3,12,3,0,0,0,0,0,0,2.16,65060,7.8,0,3,9,0,2.0,8,34,8,2,0,0,3,1,1,8.6,65048,9.7,0,0,0,0,1.0,3,9,3,1,0,0,1,0,0,9.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,68050,1,5,3,1,2,0.28,64006,2,4,4,2,1,0.271,74339,3,4,2,2,1,0.336,0,4,4,1,2,1,0.313,0,5,4,2,0,1,0.315,76313,6,4,1,0,0,0.293,0,7,4,0,0,0,0.276,0,8,3,0,0,1,0.219,0,9,4,3,2,2,0.252,64012,1,0,0,0,0,0.154,0,2,1,0,0,0,0.0,64166,3,1,1,0,0,0.25,7
